Column1;Column2;Column3;Column4;PENIDIDIKAN;DOMISILI;NEGARA;NPSN;NAMA SEKOLAH;NAMA FILE
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102615;SD NEGERI ROTTEUNGOH;df9dd971487df5cda8ecf1ff18b20e5a.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102616;SD NEGERI RUAK;db8a8ba4ca78dece3a73e17ad49b1870.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102617;SD NEGERI 2 TAROK;d7d15d62469aa54a18774a88916681e8.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102618;SD NEGERI TAPAK AULIA;abf72d5067ed55b4edb05c99ff1e7e51.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102619;SD NEGERI 8 LABUHAN HAJI;1fb1c83fa7fda98044e75569ab445f08.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102620;SD UJUNG KARANG;8ca783c6751cb8a348e05f098ede9d00.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102621;SD NEGERI UJUNG MANGKI;c3965e96284e8d4d5638f088b4e59d9d.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102623;SDN Ujung Padang;4a8e059abdcb83ecbf3fc30c85152255.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102624;SD NEGERI UJUNG PULO;c96d70eff44bc69fe4e8a0da1fc4fe14.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102625;SD NEGERI PINTO RIMBA;e32368fb86b95e97fc38fbf11fa4cf15.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102626;SD NEGERI UPT IV IE JEREUNEH;835ead1e1ef31bf0b9421e296c53d557.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102627;SD NEGERI UPT V IE MEUDAMA;c498aba12a8c4bf90595c769a9ec834e.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102628;SD NEGERI UTAMA;20a947bf82dda1bcf91cb6b8264a053e.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102629;SD NEGERI 5 LABUHAN HAJI;dec059fc568f14a5bf88c3f486b68e39.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102631;SD NEGERI UJONG PADANG;8c1bf1deb7a2a8ce83d92b231ce6e40c.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102632;SD NEGERI TERBANGAN CUT;781e78fe694bd8be9d92f4c863ff0684.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102634;SD NEGERI TEUPIN GAJAH;99af1981bd4af19fe9aba1de68f13f4b.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102635;SD NEGERI 2 KAPASEUSAK;54283649ed3762f8d75c4892bb2eca00.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102636;SD NEGERI TEUPIN TINGGI;4ea5ac5cac32b2dc1945b3f105c84ea0.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102637;SD NEGERI DESPOT TITI POBEN;d20f98892befcbfa98dd54ac59317626.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102638;SD NEGERI TRIENG MEUDURO;ac386fb5eb6e5a5722f336d6ae9a7622.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102639;SD NEGERI TRIENG MEUDURO TUNONG;a93a0d08c879404b783ba5dc5f3799bc.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102640;SD NEGERI 1 KEUDE TRUMON;55e9b6ee9d5bc3595902801a379c0f80.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102641;SD NEGERI UJONG GUNONG;9864981c8c1df210cd0021c9250aa836.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102642;SD NEGERI 2 KEUDE TRUMON;334a1a2ec87373ed54708f6c69a464b1.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102643;SD NEGERI PANTON LUAS BARU;87cc841a9493e248232d27aa94203556.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102644;SD NEGERI KRUENG LUAS;9b0b46a02ee1709b29aad61349faf3f7.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102645;SD NEGERI LHUENG BEURAWE;2e77f01c061cdd1b29369db03268d8b3.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102646;SD NEGERI LHOK SIALANG RAYEK;1db3c7c2a710f2e36c73c1cbf7377c8e.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102647;SD NEGERI LUBUK LAYU;5f09cdafc047434bb3140df120447f8b.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102648;SD NEGERI MALAKA;08e2530b3eb20e2e41899c923b92ce2f.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102650;SD NEGERI MERSAK;1a91c83d4ec2444cf42c529b704b05d5.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102651;SD NEGERI MEULIGO;3d23c27c6b0861434e9b48dadfb8f4ab.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102652;SD NEGERI MUTIARA;c403063ddafd27605ee6190bc6972971.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102653;SD NEGERI 2 BATU ITAM;88891c7000aa6257f24a09475f1945f6.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102654;SD NEGERI 2 KUTA TRIENG;aafb2d18c1a6d9bb65102868d9459a6e.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102655;SD LHOK PAWOH;73c3949b8060e9f59ee46e3a17dd1637.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102657;SD NEGERI KOTO INDARUNG;c81259fe3e9d0096267912174667fac9.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102658;SD NEGERI KUTA BARO;f0104f047d90146e4b7c1d549947fdb5.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102659;SD NEGERI LADANG BARO;85f451c9b0af4ed85a61b979d4dc9a02.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102660;SD NEGERI 1 LADANG RIMBA;c31747c706512102d67811702713c0f7.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102661;SD NEGERI LADANG TUHA;b1818c56ce3304e90063a87c585e28f0.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102662;SD NEGERI LAWE SAWAH;eb862de9f34cf6734128ff8c269c366a.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102664;SD NEGERI LHOK AMAN;64ca85983fcd17e79b394a0954ca25e5.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102665;SD NEGERI LHOK KEUTAPANG;a6991ef625589b57f20140dc41de2e80.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102667;SD NEGERI LHOK RUKAM;4708cdead1e9e924495ebf142467f771.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102668;SD NEGERI 2 MENGGAMAT;1c4e634915fd7a845ccc073f36270e4b.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102669;SD NEGERI 8 TAPAKTUAN;cc4646d314954b3ebce5fa67fc8825ed.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102670;SD NEGERI 9 TAPAKTUAN;28ebfa4bfd9ed1b3e4dc0184568bccee.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102671;SD NEGERI 3 MENGGAMAT;0c8e643bb0d89bbfb7f5bf1b4e2b6d71.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102672;SD NEGERI 6 LABUHAN HAJI;c3ac82590e4698573fb52ce83d7c18de.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102673;SDN Paya Ateuk;c66782ec63474ca169b361a309d71ce8.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102675;SD NEGERI PADANG BAKAU;5e2d86a32d0fc60c924aa19e30234f9d.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102676;SD NEGERI PADANG RASIAN;a321348b664315397a5c2fd22f052843.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102679;SD NEGERI PANJUPIAN;e09437c6971331251830c0a59e38b6d4.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102680;SD NEGERI PANTE GEULIMA;7ef14f51c57691f112266d82df8294f1.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102681;SD NEGERI PANTON BILIE;6dea8da49f267f0bf5f9b2a4aa5c02db.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102682;SD NEGERI 3 KANDANG;62102dc8985b77b7e56a733b76ac90b6.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102684;SD NEGERI 1 BLANG KEUJEREN;cfa5815c9a04217b6b6330cfdee00430.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102685;SD NEGERI 1 IE DINGEN;a5c65e508a9aa6e329f126845e85e964.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102686;SD NEGERI 1 KEUMUMU;1d3f5ac83a07d8a6640ecb4474b220d4.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102687;SD NEGERI 1 MENGGAMAT;269b9f66616fd5719ab269fd62cb2cc5.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102688;SD NEGERI 1 PANTON PAWOH;7dfdd811c9d9dacc3c3ce047bc6c1216.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102689;SD NEGERI 1 SEUBADEH;dc08c2c405ce33b3e9ae5c5f0dce9125.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102690;SD NEGERI 10 TAPAKTUAN;e9d0a39207d339118e25a5feba9354e1.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102691;SD NEGERI 1 BLANG BARU;57a6a4a7a4b6ca25b0bc72292767cf11.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102692;SD NEGERI 2 BLANG KEUJEREN;19e213315c8df29b312c30504a0987fe.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102693;SD NEGERI 2 IE DINGEN;4bb36b50db996ab79624c48df2ddae54.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102694;SD NEGERI 1 PANTON LUAS;b52f13a9171b1a49e83436abe7fd304e.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102695;SD NEGERI 4 LABUHAN HAJI;3c948ccf59dd37f6958245ad7df20d93.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102759;SD NEGERI UJUNG PADANG;2d76f64f0c56cf712bb20a0b8dd91faa.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102797;SD MUHAMMADIYAH KUTA BULOH;10c754fca0f02e24ece8ff47cbe1055e.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102798;SD NEGERI BEUTONG;d7bf961f72877556f9b383253f58898a.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102799;SD NEGERI GUNUNG ROTAN;764a1765e12f6c7a3fe98b5edc9744b7.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102800;SD NEGERI KEUMUMU SEBERANG;c3ea632e33518b7bf2b8284c727bf330.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102801;SD NEGERI 1 KANDANG;a6d48e26816ba651c9366b4d2b92d283.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102802;SD NEGERI 2 PEULUMAT;ad65684974b646326569831924f9321f.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102803;SD NEGERI PADANG PEULUMAT;6ec717fef829ec70d50b94f34639888b.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102804;SD NEGERI PEULOKAN;873a21337a37a991b3bf30c3be5b1014.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102805;SD NEGERI 2PAYA DAPUR;ffd01b98201805f9462242dea4310587.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102806;SD NEGERI UJUNG PADANG;4349b7ed513509f6643e996a141e07f2.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102808;SD NEGERI 2 SEUBADEH;bdfa37575bcaa763b47976625b772e98.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102809;SD NEGERI 2 PANTON PAWOH;f9126fdc714b3392541b0ae4a18de51e.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102810;SD NEGERI 2 KANDANG;e5f2a232621a9d79ce18c41952856d21.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102811;SD NEGERI 2 PANTON LUAS;329dd8ff9e6e695daaba6b217baf4b7c.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102813;SD Negeri 9 Labuhan Haji;ce6461815bfaac7cb7b5e79c14c2a06f.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102815;SD NEGERI 7 LABUHAN HAJI;24d4798e4f523cbf31d97a5d3a203780.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102816;SD NEGERI JAMBO KEUPOK;394d716498b4b79ed5f9d0cb42793bf4.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102817;SD NEGERI KAUMAN PISANG;1f6172b0de4803d51cd641ad9993849b.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102819;SD NEGERI 2 KEUMUMU;960f02ee225b58da0aa60a53714d7a35.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102821;SD NEGERI 2 BLANG BARU;41dd0b35ee30d720f5735c121974aa7b.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102822;SD NEGERI 2 LADANG RIMBA;ebf3a700b4a12fc106548bf4bd14389d.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102823;SD NEGERI 1 LABUHAN HAJI;49e1c8f5233ed3d491fdc6514c2b5046.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102826;SD NEGERI 1 PAYA DAPUR;c4afa2c9727fe59b3898fcb185625b33.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102828;SD NEGERI 1 RASIAN;5706f8d4fee2110e91787b17715f0f14.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102830;SD NEGERI 1 SAMADUA;bb457355221f265b6729ffcb8ee46783.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102832;SD NEGERI 1 TERBANGAN;9766fe0459f6b966d08c076b5a062e6f.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102833;SD NEGERI 1 KUTABULOH;815bd737c5000140114f1f5e0e26b22d.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102834;SD NEGERI 1 KUTA TRIENG;7d1b93ec322c6ad92deee278790f200f.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102835;SD NEGERI 3 LABUHAN HAJI;dc087307174fef92fb2f64517fb11996.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102836;SD NEGERI 1 ASAHAN CUT;11019cb4ae595a584a8da1de43bbbf58.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102837;SD NEGERI 1 BAKONGAN;10fcee2633fe81227d878709b1421e36.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102838;SD NEGERI 1 BATU ITAM;a34dc1e86fa99b946353d7eda5066ee6.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102839;SD NEGERI 1 BLANG BLADEH;98e6ee88f2ba2b30d3a4b3e1f39cf117.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102840;SD NEGERI 1 JAMBOPAPEUN;b030c8706d4ecd1110d11d4b1cd73eea.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102842;SD NEGERI 1 KAPA SEUSAK;a3b33dd0bcc2dc1fd95e6e0db4d31398.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102843;SD NEGERI 1 KOTAFAJAR;ac89eba6f2dc90610f96a36a6a1243f5.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102844;SD NEGERI 1 KUALA BAU;6646c5bfbe9f578ba8630b25d2576dd2.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102845;SDN Lhok Jamin;add1bf77e2508c9109462409a5eabbd3.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102848;SD NEGERI 1 TAPAKTUAN;579293a66875211cb979701f3a5301a4.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102899;SD NEGERI ALUR PINANG;9aa8704777c81ed9215613937a02c9ec.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102900;SD NEGERI UPT III COTBAYU;6a7580d8ef37d50601c8acb2e4d0fae1.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102901;SD NEGERI DAMAR TUTONG;89a2170f6d058818d308348a653f19bd.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102904;SD NEGERI DESPOT ALUE BUJOK;2ec4079245de74ced7b183006fce8b80.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102907;SD NEGERI DESPOT SIGLENG;d5e53fded005492bdf6ae81010b1359c.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102908;SD NEGERI PADANG HARAPAN;7e82b7c9229aa88ee35437c021886294.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102909;SD NEGERI GAMPONG RAMBONG;999ac4b9f87b0e846d11d7aa2875c872.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102910;SD NEGERI BULOH SEUMA;e76c703bc280de7d3e6f3588afb06468.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102911;SD NEGERI BULOH DIDI;1a0308cac573d504f99dc00b5d79bda8.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102912;SD NEGERI ALUR MAS;b8ce4d5bae49bfdfe6eeb096ec011288.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102913;SD NEGERI ARON TUNGGAY;f5ee8bd42029abad822b11abc00e3671.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102915;SD NEGERI BATEE TUNGGAY;575c37a88fb7f5051e96e31a18c53900.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102918;SD NEGERI BLANG POROH;184abd5eb39f6fd8f36e111aa5746777.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102919;SD NEGERI BLANG TEUNGOH;a8b7090fdba82b6b3f2a9837e7e1be61.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102920;SD NEGERI BUKIT GADENG;88748700e4b77c594a26205396dcd540.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102922;SD NEGERI GEULUMBUK;c77c597e7c462891199d5a71963becaf.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102924;SD NEGERI I TAROK;18d3be066bd3e7a5d6a0bc6753239844.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102925;SD NEGERI KAMPUNG KAPEH;f718d7443d5ca8701d19109ad9594a5b.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102927;SD NEGERI KAMPUNG PAYA;9d74e89d175ed4b7072c688b97cd97c6.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102928;SD NEGERI KAMPUNG RUAK;8c0166ec453b2eac5c492d3976b9f5ac.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102929;SD NEGERI KAMPUNG TINGGI;233992899d945da1366283ac6f6a49b8.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102930;SD NEGERI KASIK PUTIH;ac5686760d83f3a47877f0bde54a6a29.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102931;SD NEGERI KEUDE PADANG;b77cc842920e6bce537bb0cb630eb7e0.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102932;SD NEGERI 1 ALURDUAMAS;264195db6483bacb28895508ffec6b68.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102934;SD NEGERI KREUNG BATEE;a16f69576f0c846ceeeab8bd9ba35ccc.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102935;SD NEGERI KAMPUNG BARU;2456fd3b20fa66286290ee567fd15927.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102936;SD NEGERI KAMPUNG ALAI;078d4d217a689796a4f1ff66dc63256f.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102938;SD NEGERI IE JEUREUNEH;3acc36a0ea4c9d0867f6679e607d2952.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102939;SD NEGERI IE MERAH;1fb5f6913383f8aa1f50567059e7ef5e.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102941;SD NEGERI INDRA DAMAI;38ee953b0abc53e23aef81dcd5b80ec5.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102943;SD NJAMBO DALEM;92f4fe7be19b8e06469271943294dda8.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102945;SD NEGERI JAMBO MANYANG;fc21c5b3ec3fe0d4df80bc3745354c22.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102946;SD NEGERI JORONG HULU;1528d45c1e05365729b1ed8a5b80db20.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102947;SD NEGERI KRUENG BATU;ab3290cb10bca77107c0e8711b9405a5.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102948;SD NEGERI ALUE BARO;fcc1a47ccaf1e5f8e3fd51dc904d6fc5.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102949;SD NEGERI 2 ALUR DUA MAS;c9e103d942cc6aeed01d7779a086b897.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102953;SD NEGERI 2 RASIAN;1a90b537b39e1f0b0d0ca410d1bf9740.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102955;SD NEGERI 2 SAMADUA;07f8bf6b88f7e5337f5105d76722de98.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102957;SD NEGERI 2 TAPAKTUAN;8f34cad3b1dd0522a3c1745cf1e145fb.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102958;SD NEGERI 2 TERBANGAN;511effd8e4a849e5a0a257aed56188bc.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102961;SD NEGERI 2 LABUHAN HAJI;ddbf0f808ddff4531ce38839931de43e.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102962;SD NEGERI 2 ASAHAN CUT;a625db19874c3c586803fa9e777c1296.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102963;SD NEGERI 2 BAKONGAN;9dfac9e3a38771ad8515ee6fe8f5dd8c.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102965;SD NEGERI 2 BLANG BLADEH;d880818d32ee303bcf0962f4c4ba279b.pmp
